,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol)
322890,9dd39d089e844c2b928e55ae6eee8b60,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4187,,,10.1016/j.jct.2005.07.009,CCOC=O,Solvent,0.5813,0.3711,0.005
322895,7146984a9d0d4874849d4802cc53bd93,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7169,,,10.1016/j.jct.2008.10.007,ClCCCl,Solvent,0.2831,-0.446,0.005
322931,b730314ff60b40f893439cc5ee2a0065,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.4654,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.5346,1.249,0.005
322934,1c41112d02e24beb8362d88971bc36fe,291.15,101.0,Liquid,2,CCCCC,Solvent,0.3553,,,10.1016/j.fluid.2013.11.026,CCOC=O,Solvent,0.6447,1.179,0.005
322935,6c8c17a267534c65a8d6de607a2ddfb0,291.15,101.0,Liquid,2,CCCCC,Solvent,0.395,,,10.1016/j.fluid.2013.11.026,CCOC=O,Solvent,0.605,1.232,0.005
322936,6e4247348aad4cd8a514cd97a2cee02e,291.15,101.0,Liquid,2,CCCCC,Solvent,0.6017,,,10.1016/j.fluid.2013.11.026,CCOC=O,Solvent,0.3983,1.229,0.005
322939,01d5f5c160e34bb4bf8cf0238b2ed96e,291.15,101.0,Liquid,2,CCCCC,Solvent,0.1744,,,10.1016/j.fluid.2013.11.026,COC=O,Solvent,0.8256,1.206,0.005
322940,aa27fd991aae4e77b487f556ff73d718,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7887,,,10.1016/j.fluid.2013.11.026,COC=O,Solvent,0.2113,1.154,0.005
322944,56a22fa137e342fca1506ae8d383b3c1,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.88181,,,10.1021/je8004613,CCCCO,Solvent,0.11819,0.537,0.005
322945,0385a7cbf5d54219aa4c36aa97908334,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.84317,,,10.1021/je8004613,CCCCO,Solvent,0.15683,0.575,0.005
322946,882eb90350c64dc3810cba4a1a34d115,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.39659,,,10.1021/je8004613,CCCCO,Solvent,0.60341,0.561,0.005
322949,21a36dea4e1941039c4ae2100bb73ee2,298.15,101.0,Liquid,2,CCCCC,Solvent,0.3332,,,10.1016/j.fluid.2013.11.026,CCOC=O,Solvent,0.6668,1.228,0.005
322950,066a3793f6f643ada332b0df80a9665c,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.683,,,10.1016/j.jct.2006.05.004,COC(C)=O,Solvent,0.317,0.5441,0.005
322951,fbbabab803c94a9794f21e12539f09f0,298.15,101.0,Liquid,2,CCCCCCCCO,Solvent,0.879,,,10.1016/j.jct.2009.07.001,CCCCOCCCC,Solvent,0.121,0.245,0.005
322955,686ed20c771042b09ce9b4a8d5a02371,298.15,101.0,Liquid,2,CCCCCCO,Solvent,0.888,,,10.1016/j.jct.2009.07.001,CCCCOCCCC,Solvent,0.112,0.233,0.005
322957,700ee1ab3994462796482d9191573b25,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.891,,,10.1016/j.jct.2009.07.001,CCCCOCCCC,Solvent,0.109,0.235,0.005
322958,ca0cb42835954e1f81083651720863a9,298.15,101.3,Liquid,2,CCCCO,Solvent,0.0507,,,10.1016/j.jct.2009.07.014,CCCCOCCCC,Solvent,0.9493,0.3301,0.005
322959,a8dddc6bb4674744b9fb20757b5992e8,298.15,101.0,Liquid,2,CCCCO,Solvent,0.8957,,,10.1016/j.jct.2009.07.001,CCCCOCCCC,Solvent,0.1043,0.244,0.005
322960,60be237d520b4dd48fd0da2b06e548c6,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.3497,,,10.1016/j.jct.2009.07.014,CCCCO,Solvent,0.6503,0.4526,0.005
322966,f6bd53f4627e48048512ba783a527c03,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.6205,,,10.1016/j.jct.2006.05.004,COC(C)=O,Solvent,0.3795,0.546,0.005
322968,f2107a9c0a0444e48bc35c328ae3f77c,298.15,101.0,Liquid,2,CCCCC,Solvent,0.2791,,,10.1016/j.fluid.2013.11.026,CCOC=O,Solvent,0.7209,1.137,0.005
322981,10ce812076524e03a5e78f0e942d6c3a,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.1501,,,10.1021/je5004912,CCCO,Solvent,0.8499,0.192,0.005
322991,eed9c7abb7d94e749206f71f80e59e54,308.15,101.0,Liquid,2,C1CCOC1,Solvent,0.303,,,10.1016/j.tca.2006.05.010,CS(C)=O,Solvent,0.697,0.773,0.005
322996,f542926bbdc7425abc86050a0a2e47e6,298.44,101.0,Liquid,2,CCC#N,Solvent,0.2022,,,10.1021/je301238f,CCOC(C)(C)C,Solvent,0.7978,0.3667,0.005
322998,744774cc1fe34170b4c18722b15f19e8,298.15,101.0,Liquid,2,CCCCN,Solvent,0.0997,,,10.1016/j.fluid.2019.112283,CN(C)C=O,Solvent,0.9003,0.106,0.005
323000,1c759def32be4f0ea3f0a129cb77decb,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.0525,,,10.1021/acs.jced.5b00813,COC(C)=O,Solvent,0.9475,0.414,0.005
323002,1b6e2a141aab486da899e453e50d57fd,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1589,,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,Solvent,0.8411,0.438,0.005
323006,82b7e4532e624e9c97b1fe9970b07c24,298.15,100.0,Liquid,2,CCCCCCCC,Solvent,0.9324,,,10.1021/acs.jced.5b00813,COC(C)=O,Solvent,0.0676,0.448,0.005
323009,174bfcf752594fa1954ad468894a3138,308.15,101.0,Liquid,2,C1CCOC1,Solvent,0.7229,,,10.1016/j.tca.2006.05.010,CS(C)=O,Solvent,0.2771,0.765,0.005
323011,48d2a021effd49f7b6b683467c087d61,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.1003,,,10.1021/je5004912,CCCO,Solvent,0.8997,0.126,0.005
323012,54d1710539904bd39dd41fc3efdf3a21,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.708,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.292,-0.994,0.005
323013,60a9339dfabe460db3f047323962f7d4,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.6602,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.3398,1.13,0.005
323014,2ddf3d0b52ef4406939655447cff2d9c,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.5883,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.4117,1.219,0.005
323017,ccae02ed109b4173b4e367d0969c8971,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.4151,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.5849,1.219,0.005
323018,864dcbbac65043e3adb5c82394b18c9f,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.3945,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.6055,1.199,0.005
323019,5d13cb66e5f5470ea5f2cadb27fd2dad,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.345,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.655,1.139,0.005
323023,fa6ef9b2a1d24a7daf540cacaa169b31,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1001,,,10.1021/je5004912,CCCO,Solvent,0.8999,0.167,0.005
323028,8c338dacb92147d2ad43400e06e7919d,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.9002,,,10.1021/je200333p,Nc1ccccc1,Solvent,0.0998,-0.48,0.005
323030,81f1c67d07fc4ca5819d54a6a5e9a9a2,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.3297,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.6703,1.139,0.005
323031,45dacedadb4f4c8da0e6e54451e65b6f,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.9018,,,10.1021/je200333p,Nc1ccccc1,Solvent,0.0982,-0.469,0.005
323032,3235e761d1b348f7b567f13c9e2aaaac,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.382,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.618,1.219,0.005
323045,e838e72c62fb44b581b23505a56de2a7,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.6148,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.3852,1.14,0.005
323046,8219574dbbb64bef8f5967bf2cc84431,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5358,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.4642,1.192,0.005
323047,9a46ef89812649fd9e306fc157aac23d,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4691,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.5309,1.195,0.005
323049,a2ca1168ddff4467a2996c0481271038,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.412,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.588,1.149,0.005
323050,7657e0359566495394c800162053f966,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.6528,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.3472,1.175,0.005
323058,a024f9eef1fb44f491a13439ea0295a5,298.15,100.0,Liquid,2,CO,Solvent,0.8775,,,10.1016/j.jct.2015.02.019,COC=O,Solvent,0.1225,0.441,0.005
323059,deee6e2e9eda445bad4a9a3680ad326b,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.105,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.895,-0.466,0.005
323060,d1f953ac6c7144708e697ce7e7587c19,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.203,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.797,-0.827,0.005
323061,1296d74bf09c42c2bfc8de7b16d0f572,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.301,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.699,-1.098,0.005
323062,6587902723c44218b5395009fa25a980,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.4,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.6,-1.234,0.005
323063,41228bd387854912a4b946e877ad991d,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.601,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.399,-1.182,0.005
323064,5358533d6430478e87ac5c758cf3a4ed,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.702,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.298,-0.994,0.005
323065,b212fac4fe0c45d38ce5d36774deee07,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7981,,,10.1016/j.fluid.2012.11.005,CCCCCO,Solvent,0.2019,0.7806,0.005
323067,575f7b4359904556935ca7350f6569e8,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.107,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.893,-0.474,0.005
323068,0b7ecee943ff40bba02053cf00605543,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.207,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.793,-0.844,0.005
323069,5ae05bda872140b9aa97c0f66e3c2271,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.307,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.693,-1.113,0.005
323071,476517b1dc4d40838850f72310b80754,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.607,,,10.1016/j.jct.2008.01.024,ClCCCl,Solvent,0.393,-1.187,0.005
323074,c2dec4f2eed6440da395c37c50cdc38e,298.15,101.0,Liquid,2,O,Solvent,0.4068,,,10.1016/j.tca.2009.06.004,OCCOCCO,Solvent,0.5932,-0.931,0.005
323079,4c75a77160e441a1b67162495b777654,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.6907,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.3093,1.167,0.005
323083,c5113a4cc8134fb2bd02e299f5e886ba,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.3317,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.6683,1.222,0.005
323084,c0cca28ffaa14aadb31e11e551376306,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2701,,,10.1021/je3011979,CCCOC(C)=O,Solvent,0.7299,1.085,0.005
323090,344aa5a8a8464e8a9310d9e84498b4f6,298.15,101.0,Liquid,2,O,Solvent,0.9002,,,10.1016/j.tca.2009.06.004,OCCOCCO,Solvent,0.0998,-0.867,0.005
323091,10349ff1b67d4ab7b9fd8065f9b39ce0,298.15,101.0,Liquid,2,O,Solvent,0.8999,,,10.1016/j.tca.2009.06.004,OCCOCCO,Solvent,0.1001,-0.857,0.005
323092,d49cba7e729d4f9f9d89562231da5063,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4974,,,10.1016/j.fluid.2012.11.005,CCCCCO,Solvent,0.5026,0.7835,0.005
323094,3335f52115ae4d1aa4252d9d472386ce,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.21,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.79,0.149,0.005
323109,d59b851cbf6e48f89dfd9d6797dc2633,303.15,101.0,Liquid,2,CCCO,Solvent,0.7399,,,10.1016/j.tca.2006.10.025,CS(C)=O,Solvent,0.2601,0.768,0.005
323110,c69e44bbb2f5455eb6e593368ea99304,303.15,101.0,Liquid,2,CCCO,Solvent,0.3872,,,10.1016/j.tca.2006.10.025,CS(C)=O,Solvent,0.6128,0.79,0.005
323111,41cb831215f247798754eafd824801f4,313.15,101.3,Liquid,2,CCCCO,Solvent,0.052,,,10.1016/j.fluid.2009.11.030,CCOC(=O)CC(=O)OCC,Solvent,0.948,0.516,0.005
323113,d6c86343c8bd441ea4f51ec44bf54279,303.15,101.0,Liquid,2,CCCCO,Solvent,0.8231,,,10.1016/j.tca.2006.10.025,CS(C)=O,Solvent,0.1769,0.791,0.005
323114,21dbc592590c48a9b2085223d014ecf3,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.1245,,,10.1016/j.tca.2006.10.025,CS(C)=O,Solvent,0.8755,0.746,0.005
323124,acbaa09ca82d4c859826f2a03a02ac1f,308.15,101.0,Liquid,2,CCCCCCCCCl,Solvent,0.399,,,10.1016/j.jct.2007.01.017,CN(C)C=O,Solvent,0.601,1.115,0.005
323140,990a965067b04b06b0db34df19a92b58,308.15,101.325,Liquid,2,CS(C)=O,Solvent,0.8532,,,10.1021/je0501991,OCc1ccccc1,Solvent,0.1468,-0.495,0.005
323145,6bda9dee50744902877578c8a0d3fea1,298.15,101.0,Liquid,2,CCCCO,Solvent,0.0507,,,10.1016/j.fluid.2009.06.015,CCCCOCCCC,Solvent,0.9493,0.3301,0.005
323151,19b3ca71a0b64943b2ac6c1de4f8ac8f,298.15,101.0,Liquid,2,CC#N,Solvent,0.167,,,10.1016/j.tca.2006.08.007,CCCCCO,Solvent,0.833,1.154,0.005
323152,823ae7fc714e4155a7ae6cb224a89554,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.8528,,,10.1016/j.fluid.2004.12.013,COC(C)(C)C,Solvent,0.1472,0.225,0.005
323163,0ef6ac444cb64544b3d86a5b3919b990,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.08,,,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.92,0.439,0.005
323171,4d57f50eed1e484da76e3abc83c695eb,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.087,,,10.1016/j.fluid.2015.05.031,CCCOC=O,Solvent,0.913,0.447,0.005
323175,b53559a8b85840b781ce1cf8fb212770,298.15,101.3,Liquid,2,CCCCCCCCC,Solvent,0.1277,,,10.1016/j.fluid.2004.12.013,COC(C)(C)C,Solvent,0.8723,0.231,0.005
323180,73ea98b57b874abb8b2c31eb145448b7,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.0503,,,10.1016/j.jct.2016.10.005,CCCO,Solvent,0.9497,0.091,0.005
323182,51790b9e7e7a41ee8170c081a6e21572,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.0501,,,10.1021/je5004912,CCCO,Solvent,0.9499,0.061,0.005
323184,ca0f0e4d741c4fd9b07f011c1a616fd6,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.1005,,,10.1016/j.jct.2016.10.005,CCCO,Solvent,0.8995,0.144,0.005
323185,ffd1bfdf892449b8bbe85043a341afc8,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.1504,,,10.1016/j.jct.2016.10.005,CCCO,Solvent,0.8496,0.207,0.005
323197,1758c2f8a4364629b7c2094b73979bce,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.116,,,10.1016/j.fluid.2015.05.031,CCCCOC=O,Solvent,0.884,0.446,0.005
323205,be6d6022f3e54b6aa5405218dce0be5a,308.15,101.0,Liquid,2,CCCCCCCCCl,Solvent,0.497,,,10.1016/j.jct.2007.01.017,CN(C)C=O,Solvent,0.503,1.128,0.005
323206,ee27fe76b3414965ad23b4e804f0f03c,298.15,101.0,Liquid,2,CCCCCCCCCl,Solvent,0.058,,,10.1016/j.jct.2007.01.017,CN(C)C=O,Solvent,0.942,0.265,0.005
323210,9ec963706f0a422cbbeb792c445ae70d,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.9493,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.0507,0.08,0.005
323212,522d5c7f816144cd858734825b30079d,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.9104,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.0896,0.126,0.005
323213,71d5f9dc3ce3480b879a95f30661dd94,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.9296,,,10.1021/je100832h,CCOC(C)=O,Solvent,0.0704,0.446,0.005
323214,71a94955a768446994177077206bcd37,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.8518,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.1482,0.173,0.005
323215,c6de7860732d4c12ad86a3b81652d073,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.8088,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.1912,0.206,0.005
323216,e76893196bd64b399b92e7da66c8fa52,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7513,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.2487,0.23,0.005
323217,7153fa1078fe4825b5cd34b2b0bea3fb,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7078,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.2922,0.246,0.005
323220,99e962a7b3fd41a59caff3b8c3cf7f4b,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.2952,,,10.1016/j.jct.2012.07.006,Cc1ccccc1,Solvent,0.7048,0.459,0.005
323221,b52bc457a9a8473683edd7fd7fd1fd2a,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6291,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.3709,0.259,0.005
323222,1e99b329cc73460b8931977c3ceba3b6,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5324,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.4676,0.258,0.005
323224,348966082b9c49dbbd8c0d597311d08c,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.5922,,,10.1016/j.jct.2012.07.006,Cc1ccccc1,Solvent,0.4078,0.465,0.005
323225,a1b8b42448124adbbcbb9083f2930664,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4262,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.5738,0.24,0.005
323226,f2360b3d86f8494fa837f1c651f9286a,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.358,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.642,0.216,0.005
323228,8f1b9bcd29e84c0299f41b47e73dc91d,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2744,,,10.1016/j.fluid.2006.03.020,CCCCCCCC,Solvent,0.7256,0.18,0.005
323230,b6b5d9295f884e7a9b85d0e15935c153,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.9126,,,10.1016/j.jct.2015.06.006,O,Solvent,0.0874,-0.467,0.005
323235,59bcd0f2217046df8c3b906e38b54660,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.6217,,,10.1021/je9001416,CCO,Solvent,0.3783,0.460345,0.0050115
323252,4433456fe6ae402cb1b4aa040c178dce,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.06,,,10.1016/j.fluid.2013.10.029,c1ccncc1,Solvent,0.94,-0.4438,0.00505
323254,b6ce1d23eceb451c9d64c4558c77a7ea,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.4002,,,10.1016/j.fluid.2011.11.005,CCCCO,Solvent,0.5998,0.4545,0.00505
323256,95e72d38ad644f09b4f08d1d367dc316,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.752,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.248,-0.0091,0.00505
323258,f55179b3c4774d65bf772168388cefb4,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.673,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.327,0.0032,0.00505
323261,5beef4e12f07419a8af15204040f6d93,298.15,101.325,Liquid,2,CCCO,Solvent,0.8203,,,10.1016/j.jct.2011.05.014,O=Cc1ccccc1,Solvent,0.1797,1.1013,0.00505
323268,654f79bfa3744a08b4e5c27b86424db5,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.889,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.111,-0.0081,0.00505
323289,a36151bf8a474af1b7acd2176ae7e62d,298.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.8726,,,10.1016/j.fluid.2007.10.017,CS(C)=O,Solvent,0.1274,0.4624,0.00505
323297,8d8f26b5ad0f4256a2c6587283165bac,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.8348,,,10.1016/j.jct.2005.07.009,CCOC=O,Solvent,0.1652,0.3752,0.00505
323311,e735e53c80f548fba2753ef82d2a02a4,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.148,,,10.1016/j.jct.2005.07.009,CCOC=O,Solvent,0.852,0.3738,0.00505
323315,e9394c9655e348b98c616c04e6380655,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4567,,,10.1016/j.jct.2005.07.009,CCOC=O,Solvent,0.5433,0.375,0.00505
323344,4ef1f372bc4643a3b826e24f1121e9b3,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.057,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.943,0.0273,0.0051
323345,a93d66007ade48c885895f573a8c520e,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.103,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.897,0.0422,0.0051
323346,1f080d505d9b4197bfd839ecb781a177,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.14,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.86,0.0519,0.0051
323347,2cf09cdd36024d47ab731d78dd71638a,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.314,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.686,0.0548,0.0051
323348,80f7d7c8543248889fd5835aa9c93d36,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.455,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.545,0.0323,0.0051
323359,8387b9d6947d44c6a28de8c9998e6d83,298.15,101.3,Liquid,2,CCCCO,Solvent,0.7997,,,10.1016/j.jct.2009.07.014,CCCCOCCCC,Solvent,0.2003,0.4476,0.0051
323363,38c62d381c6440eeb58712cc0e4ef8d9,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2505,,,10.1016/j.fluid.2011.11.005,CCCCO,Solvent,0.7495,0.4525,0.0051
323368,384bbfc4e84b496a9cdc8568ef25d86f,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.6243,,,10.1016/j.jct.2010.12.016,c1ccccc1,Solvent,0.3757,-0.4672,0.0051
323370,53542c67ce514113993b1721b59d9582,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5,,,10.1016/j.tca.2013.01.028,c1ccccc1,Solvent,0.5,0.9235,0.0051
323371,993877aa5e0a41cdaea00f428512a523,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4269,,,10.1016/j.jct.2006.05.004,COC(C)=O,Solvent,0.5731,0.5567,0.0051
323372,51d262da0c4345fd8c530557d0040bdc,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.0578,,,10.1016/j.jct.2010.12.016,CN1CCCC1=O,Solvent,0.9422,0.4688,0.0051
323373,646b231019c34ab1b087f039985377b8,313.15,101.0,Liquid,2,CC(C)O,Solvent,0.6046,,,10.1016/j.jct.2007.12.002,O,Solvent,0.3954,0.2904,0.0051
323374,c99bdf80b0c641528c5a7f22fd26472e,313.15,101.0,Liquid,2,CC(C)O,Solvent,0.8031,,,10.1016/j.jct.2007.12.002,O,Solvent,0.1969,0.293,0.0051
323378,cbed74adbb7d4e90b06d3f8ba23d878d,298.15,101.325,Liquid,2,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,0.40009,,,10.1016/j.jct.2005.02.011,COCCO,Solvent,0.59991,0.5571,0.0051
323379,ad7693cd9157424d8d87d6139d7d33f2,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.397,,,10.1016/j.fluid.2007.03.017,Cc1ccccc1,Solvent,0.603,0.0419,0.0051
323389,fd17c49f78944ab88a1cb8a2870a18af,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7997,,,10.1016/j.fluid.2009.11.010,CCCCOCCCC,Solvent,0.2003,0.4476,0.0051
323396,001299ae88134d61b64de1ef138bafb0,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.6995,,,10.1021/je9001416,CCO,Solvent,0.3005,0.470996,0.0051245
323412,1827a0ed619d4d1f81fe9a7271eb9277,298.15,101.325,Liquid,2,CCCCCC,Solvent,0.94,,,10.1016/j.fluid.2005.08.001,CCCCO,Solvent,0.06,0.3277,0.00515
323421,ef017c2db6b8476b95b1768828f3db3d,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.3012,,,10.1016/j.jct.2006.05.004,COC(C)=O,Solvent,0.6988,0.5629,0.00515
323427,bbbf8a465663465da2c9914a3c4933ea,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.3478,,,10.1016/j.fluid.2012.01.007,CCCCCO,Solvent,0.6522,0.4711,0.00515
323435,0c39b449b5864c2bbcf8d569bdb2be3b,298.15,101.325,Liquid,2,CCOCCO,Solvent,0.59994,,,10.1016/j.jct.2005.02.011,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,0.40006,0.5639,0.00515
323437,8bdb8a4069b74c298ef2d7daf9be3169,308.15,100.0,Liquid,2,CC#N,Solvent,0.8526,,,10.1021/acs.jced.5b00838,CCCCOCCCC,Solvent,0.1474,0.80431,0.00515
